X.chr	start	end	gene_id	gene.name	mean	percentile
chr10	130106045	130106046	ENSG00000233122.2	CTAGE7P	2.35857238799476e-17	0.79140709977257
chr10	129963840	129963841	ENSG00000108001.13	EBF3	2.35857238799476e-17	0.79140709977257
chr10	129467183	129467184	ENSG00000170430.9	MGMT	2.35857238799476e-17	0.79140709977257
chr10	128126384	128126385	ENSG00000148773.13	MKI67	2.35857238799476e-17	0.79140709977257
chr10	127907060	127907061	ENSG00000132334.16	PTPRE	2.35857238799476e-17	0.79140709977257
chr10	127196157	127196158	ENSG00000188916.8	INSYN2A	2.35857238799476e-17	0.79140709977257
chr10	126905408	126905409	ENSG00000150760.12	DOCK1	2.35857238799476e-17	0.79140709977257
chr10	126388454	126388455	ENSG00000148848.14	ADAM12	2.35857238799476e-17	0.79140709977257
chr10	125896538	125896539	ENSG00000203780.10	FANK1	2.35857238799476e-17	0.79140709977257
chr10	125896435	125896436	ENSG00000089876.11	DHX32	2.35857238799476e-17	0.79140709977257
chr10	125823545	125823546	ENSG00000107949.16	BCCIP	2.35857238799476e-17	0.79140709977257
chr10	125823247	125823248	ENSG00000188690.12	UROS	2.35857238799476e-17	0.79140709977257
chr10	125752109	125752110	ENSG00000236991.6	EDRF1-AS1	2.35857238799476e-17	0.79140709977257
chr10	125719566	125719567	ENSG00000107938.17	EDRF1	2.35857238799476e-17	0.79140709977257
chr10	125161169	125161170	ENSG00000175029.16	CTBP2	2.35857238799476e-17	0.79140709977257
chr10	124942122	124942123	ENSG00000019995.6	ZRANB1	2.35857238799476e-17	0.79140709977257
chr10	124801784	124801785	ENSG00000165660.7	ABRAXAS2	2.35857238799476e-17	0.79140709977257
chr10	124791869	124791870	ENSG00000203791.14	EEF1AKMT2	2.35857238799476e-17	0.79140709977257
chr10	124744268	124744269	ENSG00000189319.13	FAM53B	2.35857238799476e-17	0.79140709977257
chr10	124461833	124461834	ENSG00000107902.13	LHPP	2.35857238799476e-17	0.79140709977257
chr10	124418975	124418976	ENSG00000065154.11	OAT	2.35857238799476e-17	0.79140709977257
chr10	124093606	124093607	ENSG00000182022.17	CHST15	2.35857238799476e-17	0.79140709977257
chr10	123940266	123940267	ENSG00000121898.12	CPXM2	2.35857238799476e-17	0.79140709977257
chr10	123666354	123666355	ENSG00000154478.3	GPR26	2.35857238799476e-17	0.79140709977257
chr10	123154276	123154277	ENSG00000154473.17	BUB3	2.35857238799476e-17	0.79140709977257
chr10	123008978	123008979	ENSG00000196177.12	ACADSB	2.35857238799476e-17	0.79140709977257
chr10	123008816	123008817	ENSG00000095574.11	IKZF5	2.35857238799476e-17	0.79140709977257
chr10	122954403	122954404	ENSG00000179988.13	PSTK	2.35857238799476e-17	0.79140709977257
chr10	122954379	122954380	ENSG00000119965.12	C10orf88	2.35857238799476e-17	0.79140709977257
chr10	122879640	122879641	ENSG00000213185.6	FAM24B	2.35857238799476e-17	0.79140709977257
chr10	122850792	122850793	ENSG00000138161.13	CUZD1	2.35857238799476e-17	0.79140709977257
chr10	122461524	122461525	ENSG00000166033.11	HTRA1	2.35857238799476e-17	0.79140709977257
chr10	122374695	122374696	ENSG00000107679.14	PLEKHA1	2.35857238799476e-17	0.79140709977257
chr10	121989193	121989194	ENSG00000138162.18	TACC2	2.35857238799476e-17	0.79140709977257
chr10	121975216	121975217	ENSG00000107672.14	NSMCE4A	2.35857238799476e-17	0.79140709977257
chr10	121928800	121928801	ENSG00000107669.17	ATE1	2.35857238799476e-17	0.79140709977257
chr10	121598457	121598458	ENSG00000066468.22	FGFR2	2.35857238799476e-17	0.79140709977257
chr10	120851345	120851346	ENSG00000120008.15	WDR11	2.35857238799476e-17	0.79140709977257
chr10	120355182	120355183	ENSG00000220842.6	RPL21P16	2.35857238799476e-17	0.79140709977257
chr10	119892710	119892711	ENSG00000107651.12	SEC23IP	2.35857238799476e-17	0.79140709977257
chr10	119892555	119892556	ENSG00000197771.12	MCMBP	2.35857238799476e-17	0.79140709977257
chr10	119726096	119726097	ENSG00000198825.12	INPP5F	2.35857238799476e-17	0.79140709977257
chr10	119651369	119651370	ENSG00000151929.9	BAG3	2.35857238799476e-17	0.79140709977257
chr10	119597028	119597029	ENSG00000151923.17	TIAL1	2.35857238799476e-17	0.79140709977257
chr10	119542707	119542708	ENSG00000148908.14	RGS10	2.35857238799476e-17	0.79140709977257
chr10	119207588	119207589	ENSG00000198873.11	GRK5	2.35857238799476e-17	0.79140709977257
chr10	119178832	119178833	ENSG00000165672.6	PRDX3	2.35857238799476e-17	0.79140709977257
chr10	119165666	119165667	ENSG00000183605.16	SFXN4	2.35857238799476e-17	0.79140709977257
chr10	119104091	119104092	ENSG00000119979.16	DENND10	2.35857238799476e-17	0.79140709977257
chr10	119080822	119080823	ENSG00000107581.12	EIF3A	2.35857238799476e-17	0.79140709977257
chr10	119029715	119029716	ENSG00000188613.6	NANOS1	2.35857238799476e-17	0.79140709977257
chr10	118755248	118755249	ENSG00000151893.14	CACUL1	2.35857238799476e-17	0.79140709977257
chr10	118342319	118342320	ENSG00000165669.13	FAM204A	2.35857238799476e-17	0.79140709977257
chr10	118046603	118046604	ENSG00000177640.15	CASC2	2.35857238799476e-17	0.79140709977257
chr10	118046277	118046278	ENSG00000107560.10	RAB11FIP2	2.35857238799476e-17	0.79140709977257
chr10	117544864	117544865	ENSG00000229847.8	EMX2OS	2.35857238799476e-17	0.79140709977257
chr10	117542495	117542496	ENSG00000170370.11	EMX2	2.35857238799476e-17	0.79140709977257
chr10	117375466	117375467	ENSG00000165650.11	PDZD8	2.35857238799476e-17	0.79140709977257
chr10	117126585	117126586	ENSG00000187164.19	SHTN1	2.35857238799476e-17	0.79140709977257
chr10	116849740	116849741	ENSG00000165868.13	HSPA12A	2.35857238799476e-17	0.79140709977257
chr10	116273466	116273467	ENSG00000151892.14	GFRA1	2.35857238799476e-17	0.79140709977257
chr10	115093364	115093365	ENSG00000107518.16	ATRNL1	2.35857238799476e-17	0.79140709977257
chr10	114938192	114938193	ENSG00000165832.5	TRUB1	2.35857238799476e-17	0.79140709977257
chr10	114821743	114821744	ENSG00000151553.14	FAM160B1	2.35857238799476e-17	0.79140709977257
chr10	114685002	114685003	ENSG00000099204.18	ABLIM1	2.35857238799476e-17	0.79140709977257
chr10	114404755	114404756	ENSG00000169129.14	AFAP1L2	2.35857238799476e-17	0.79140709977257
chr10	114174219	114174220	ENSG00000165813.18	CCDC186	2.35857238799476e-17	0.79140709977257
chr10	114044055	114044056	ENSG00000043591.5	ADRB1	2.35857238799476e-17	0.79140709977257
chr10	113854660	113854661	ENSG00000196865.4	NHLRC2	2.35857238799476e-17	0.79140709977257
chr10	113854382	113854383	ENSG00000198924.7	DCLRE1A	2.35857238799476e-17	0.79140709977257
chr10	113679161	113679162	ENSG00000165806.19	CASP7	2.35857238799476e-17	0.79140709977257
chr10	113482615	113482616	ENSG00000230018.1	PPIAP39	2.35857238799476e-17	0.79140709977257
chr10	112950249	112950250	ENSG00000148737.16	TCF7L2	2.35857238799476e-17	0.79140709977257
chr10	112446997	112446998	ENSG00000151532.13	VTI1A	2.35857238799476e-17	0.79140709977257
chr10	112446916	112446917	ENSG00000023041.11	ZDHHC6	2.35857238799476e-17	0.79140709977257
chr10	112374017	112374018	ENSG00000197142.10	ACSL5	2.35857238799476e-17	0.79140709977257
chr10	112215376	112215377	ENSG00000119927.13	GPAM	2.35857238799476e-17	0.79140709977257
chr10	111077162	111077163	ENSG00000150594.6	ADRA2A	2.35857238799476e-17	0.79140709977257
chr10	110919546	110919547	ENSG00000108061.11	SHOC2	2.35857238799476e-17	0.79140709977257
chr10	110919273	110919274	ENSG00000214413.7	BBIP1	2.35857238799476e-17	0.79140709977257
chr10	110872232	110872233	ENSG00000203497.2	PDCD4-AS1	2.35857238799476e-17	0.79140709977257
chr10	110871794	110871795	ENSG00000150593.17	PDCD4	2.35857238799476e-17	0.79140709977257
chr10	110644396	110644397	ENSG00000203867.7	RBM20	2.35857238799476e-17	0.79140709977257
chr10	110567690	110567691	ENSG00000108055.9	SMC3	2.35857238799476e-17	0.79140709977257
chr10	110497837	110497838	ENSG00000138166.5	DUSP5	2.35857238799476e-17	0.79140709977257
chr10	110304950	110304951	ENSG00000119953.12	SMNDC1	2.35857238799476e-17	0.79140709977257
chr10	110207604	110207605	ENSG00000119950.20	MXI1	2.35857238799476e-17	0.79140709977257
chr10	110008380	110008381	ENSG00000203876.9	ADD3-AS1	2.35857238799476e-17	0.79140709977257
chr10	109996367	109996368	ENSG00000148700.14	ADD3	2.35857238799476e-17	0.79140709977257
chr10	109923552	109923553	ENSG00000108039.17	XPNPEP1	2.35857238799476e-17	0.79140709977257
chr10	107164533	107164534	ENSG00000108018.15	SORCS1	2.35857238799476e-17	0.79140709977257
chr10	104353763	104353764	ENSG00000120051.14	CFAP58	2.35857238799476e-17	0.79140709977257
chr10	104353574	104353575	ENSG00000231233.1	CFAP58-DT	2.35857238799476e-17	0.79140709977257
chr10	104338403	104338404	ENSG00000148841.15	ITPRIP	2.35857238799476e-17	0.79140709977257
chr10	104268872	104268873	ENSG00000065621.14	GSTO2	2.35857238799476e-17	0.79140709977257
chr10	104235355	104235356	ENSG00000148834.12	GSTO1	2.35857238799476e-17	0.79140709977257
chr10	104232361	104232362	ENSG00000197748.12	CFAP43	2.35857238799476e-17	0.79140709977257
chr10	104122057	104122058	ENSG00000156384.14	SFR1	2.35857238799476e-17	0.79140709977257
chr10	104086001	104086002	ENSG00000065618.18	COL17A1	2.35857238799476e-17	0.79140709977257
chr10	103967200	103967201	ENSG00000065613.13	SLK	2.35857238799476e-17	0.79140709977257
chr10	103918204	103918205	ENSG00000107960.10	STN1	2.35857238799476e-17	0.79140709977257
chr10	103855542	103855543	ENSG00000107957.16	SH3PXD2A	2.35857238799476e-17	0.79140709977257
chr10	103493978	103493979	ENSG00000107954.10	NEURL1	2.35857238799476e-17	0.79140709977257
chr10	103452401	103452402	ENSG00000138172.10	CALHM2	2.35857238799476e-17	0.79140709977257
chr10	103396647	103396648	ENSG00000148843.13	PDCD11	2.35857238799476e-17	0.79140709977257
chr10	103396465	103396466	ENSG00000173915.14	ATP5MK	2.35857238799476e-17	0.79140709977257
chr10	103367966	103367967	ENSG00000148835.10	TAF5	2.35857238799476e-17	0.79140709977257
chr10	103351133	103351134	ENSG00000156374.14	PCGF6	2.35857238799476e-17	0.79140709977257
chr10	103193305	103193306	ENSG00000076685.18	NT5C2	2.35857238799476e-17	0.79140709977257
chr10	102918292	102918293	ENSG00000148842.17	CNNM2	2.35857238799476e-17	0.79140709977257
chr10	102869515	102869516	ENSG00000214435.7	AS3MT	2.35857238799476e-17	0.79140709977257
chr10	102854222	102854223	ENSG00000166275.15	BORCS7	2.35857238799476e-17	0.79140709977257
chr10	102837532	102837533	ENSG00000148795.6	CYP17A1	2.35857238799476e-17	0.79140709977257
chr10	102743969	102743970	ENSG00000166272.16	WBP1L	2.35857238799476e-17	0.79140709977257
chr10	102714537	102714538	ENSG00000156398.12	SFXN2	2.35857238799476e-17	0.79140709977257
chr10	102714406	102714407	ENSG00000138175.8	ARL3	2.35857238799476e-17	0.79140709977257
chr10	102644495	102644496	ENSG00000171206.13	TRIM8	2.35857238799476e-17	0.79140709977257
chr10	102503986	102503987	ENSG00000107882.11	SUFU	2.35857238799476e-17	0.79140709977257
chr10	102502710	102502711	ENSG00000138107.12	ACTR1A	2.35857238799476e-17	0.79140709977257
chr10	102461394	102461395	ENSG00000138111.14	MFSD13A	2.35857238799476e-17	0.79140709977257
chr10	102449816	102449817	ENSG00000269609.5	C10orf95-AS1	2.35857238799476e-17	0.79140709977257
chr10	102432660	102432661	ENSG00000107874.10	CUEDC2	2.35857238799476e-17	0.79140709977257
chr10	102421538	102421539	ENSG00000059915.16	PSD	2.35857238799476e-17	0.79140709977257
chr10	102419188	102419189	ENSG00000107872.12	FBXL15	2.35857238799476e-17	0.79140709977257
chr10	102394109	102394110	ENSG00000077150.18	NFKB2	2.35857238799476e-17	0.79140709977257
chr10	102245531	102245532	ENSG00000107862.4	GBF1	2.35857238799476e-17	0.79140709977257
chr10	102152175	102152176	ENSG00000166197.16	NOLC1	2.35857238799476e-17	0.79140709977257
chr10	102132993	102132994	ENSG00000148840.10	PPRC1	2.35857238799476e-17	0.79140709977257
chr10	102120452	102120453	ENSG00000198728.10	LDB1	2.35857238799476e-17	0.79140709977257
chr10	102065389	102065390	ENSG00000166189.7	HPS6	2.35857238799476e-17	0.79140709977257
chr10	102056192	102056193	ENSG00000120029.12	ARMH3	2.35857238799476e-17	0.79140709977257
chr10	101843919	101843920	ENSG00000120049.18	KCNIP2	2.35857238799476e-17	0.79140709977257
chr10	101818464	101818465	ENSG00000198408.13	OGA	2.35857238799476e-17	0.79140709977257
chr10	101783412	101783413	ENSG00000107833.10	NPM3	2.35857238799476e-17	0.79140709977257
chr10	101695294	101695295	ENSG00000107829.13	FBXW4	2.35857238799476e-17	0.79140709977257
chr10	101588269	101588270	ENSG00000166169.16	POLL	2.35857238799476e-17	0.79140709977257
chr10	101570559	101570560	ENSG00000166171.12	DPCD	2.35857238799476e-17	0.79140709977257
chr10	101354032	101354033	ENSG00000166167.17	BTRC	2.35857238799476e-17	0.79140709977257
chr10	101061840	101061841	ENSG00000107821.14	KAZALD1	2.35857238799476e-17	0.79140709977257
chr10	101031233	101031234	ENSG00000107819.13	SFXN3	2.35857238799476e-17	0.79140709977257
chr10	101031156	101031157	ENSG00000186862.17	PDZD7	2.35857238799476e-17	0.79140709977257
chr10	100996617	100996618	ENSG00000107816.17	LZTS2	2.35857238799476e-17	0.79140709977257
chr10	100987515	100987516	ENSG00000107815.7	TWNK	2.35857238799476e-17	0.79140709977257
chr10	100987365	100987366	ENSG00000055950.16	MRPL43	2.35857238799476e-17	0.79140709977257
chr10	100969904	100969905	ENSG00000095539.15	SEMA4G	2.35857238799476e-17	0.79140709977257
chr10	100912739	100912740	ENSG00000119906.11	SLF2	2.35857238799476e-17	0.79140709977257
chr10	100529999	100530000	ENSG00000166136.15	NDUFB8	2.35857238799476e-17	0.79140709977257
chr10	100519863	100519864	ENSG00000075826.16	SEC31B	2.35857238799476e-17	0.79140709977257
chr10	100373614	100373615	ENSG00000235823.1	OLMALINC	2.35857238799476e-17	0.79140709977257
chr10	100347123	100347124	ENSG00000099194.5	SCD	2.35857238799476e-17	0.79140709977257
chr10	100286711	100286712	ENSG00000196072.11	BLOC1S2	2.35857238799476e-17	0.79140709977257
chr10	100267679	100267680	ENSG00000095485.16	CWF19L1	2.35857238799476e-17	0.79140709977257
chr10	100248270	100248271	ENSG00000230224.1	PHBP9	2.35857238799476e-17	0.79140709977257
chr10	100229618	100229619	ENSG00000213341.10	CHUK	2.35857238799476e-17	0.79140709977257
chr10	100188296	100188297	ENSG00000107566.13	ERLIN1	2.35857238799476e-17	0.79140709977257
chr10	100009918	100009919	ENSG00000107554.16	DNMBP	2.35857238799476e-17	0.79140709977257
chr10	99782731	99782732	ENSG00000023839.10	ABCC2	2.35857238799476e-17	0.79140709977257
chr10	99732099	99732100	ENSG00000014919.12	COX15	2.35857238799476e-17	0.79140709977257
chr10	99722917	99722918	ENSG00000119929.12	CUTC	2.35857238799476e-17	0.79140709977257
chr10	99659505	99659506	ENSG00000198018.6	ENTPD7	2.35857238799476e-17	0.79140709977257
chr10	99620608	99620609	ENSG00000155287.10	SLC25A28	2.35857238799476e-17	0.79140709977257
chr10	99430623	99430624	ENSG00000120053.10	GOT1	2.35857238799476e-17	0.79140709977257
chr10	99329098	99329099	ENSG00000119946.10	CNNM1	2.35857238799476e-17	0.79140709977257
chr10	99235861	99235862	ENSG00000172987.12	HPSE2	2.35857238799476e-17	0.79140709977257
chr10	98446946	98446947	ENSG00000107521.18	HPS1	2.35857238799476e-17	0.79140709977257
chr10	98415183	98415184	ENSG00000119943.12	PYROXD2	2.35857238799476e-17	0.79140709977257
chr10	98268249	98268250	ENSG00000138131.3	LOXL4	2.35857238799476e-17	0.79140709977257
chr10	98134623	98134624	ENSG00000166024.13	R3HCC1L	2.35857238799476e-17	0.79140709977257
chr10	98030827	98030828	ENSG00000095713.13	CRTAC1	2.35857238799476e-17	0.79140709977257
chr10	97850238	97850239	ENSG00000155265.10	GOLGA7B	2.35857238799476e-17	0.79140709977257
chr10	97771951	97771952	ENSG00000120057.4	SFRP5	2.35857238799476e-17	0.79140709977257
chr10	97737120	97737121	ENSG00000155256.17	ZFYVE27	2.35857238799476e-17	0.79140709977257
chr10	97713172	97713173	ENSG00000155254.12	MARVELD1	2.35857238799476e-17	0.79140709977257
chr10	97687322	97687323	ENSG00000119986.6	AVPI1	2.35857238799476e-17	0.79140709977257
chr10	97640685	97640686	ENSG00000155252.13	PI4K2A	2.35857238799476e-17	0.79140709977257
chr10	97633499	97633500	ENSG00000171160.17	MORN4	2.35857238799476e-17	0.79140709977257
chr10	97584342	97584343	ENSG00000241935.8	HOGA1	2.35857238799476e-17	0.79140709977257
chr10	97572498	97572499	ENSG00000165887.11	ANKRD2	2.35857238799476e-17	0.79140709977257
chr10	97498867	97498868	ENSG00000165886.4	UBTD1	2.35857238799476e-17	0.79140709977257
chr10	97498793	97498794	ENSG00000155229.20	MMS19	2.35857238799476e-17	0.79140709977257
chr10	97446130	97446131	ENSG00000171307.18	ZDHHC16	2.35857238799476e-17	0.79140709977257
chr10	97446016	97446017	ENSG00000171311.12	EXOSC1	2.35857238799476e-17	0.79140709977257
chr10	97426159	97426160	ENSG00000171314.8	PGAM1	2.35857238799476e-17	0.79140709977257
chr10	97426075	97426076	ENSG00000052749.13	RRP12	2.35857238799476e-17	0.79140709977257
chr10	97334562	97334563	ENSG00000181274.6	FRAT2	2.35857238799476e-17	0.79140709977257
chr10	97319266	97319267	ENSG00000165879.8	FRAT1	2.35857238799476e-17	0.79140709977257
chr10	97292672	97292673	ENSG00000213390.10	ARHGAP19	2.35857238799476e-17	0.79140709977257
chr10	97185919	97185920	ENSG00000187122.16	SLIT1	2.35857238799476e-17	0.79140709977257
chr10	96832259	96832260	ENSG00000196233.12	LCOR	2.35857238799476e-17	0.79140709977257
chr10	96720513	96720514	ENSG00000155629.14	PIK3AP1	2.35857238799476e-17	0.79140709977257
chr10	96587451	96587452	ENSG00000077147.14	TM9SF3	2.35857238799476e-17	0.79140709977257
chr10	96560184	96560185	ENSG00000235677.1	NPM1P26	2.35857238799476e-17	0.79140709977257
chr10	96513917	96513918	ENSG00000095587.8	TLL2	2.35857238799476e-17	0.79140709977257
chr10	96271586	96271587	ENSG00000095585.16	BLNK	2.35857238799476e-17	0.79140709977257
chr10	96129714	96129715	ENSG00000177853.14	ZNF518A	2.35857238799476e-17	0.79140709977257
chr10	96090237	96090238	ENSG00000226688.6	ENTPD1-AS1	2.35857238799476e-17	0.79140709977257
chr10	96043393	96043394	ENSG00000107443.15	CCNJ	2.35857238799476e-17	0.79140709977257
chr10	95907602	95907603	ENSG00000188649.12	CC2D2B	2.35857238799476e-17	0.79140709977257
chr10	95711778	95711779	ENSG00000138185.18	ENTPD1	2.35857238799476e-17	0.79140709977257
chr10	95694142	95694143	ENSG00000119977.20	TCTN3	2.35857238799476e-17	0.79140709977257
chr10	95656705	95656706	ENSG00000059573.8	ALDH18A1	2.35857238799476e-17	0.79140709977257
chr10	95561413	95561414	ENSG00000095637.21	SORBS1	2.35857238799476e-17	0.79140709977257
chr10	95291023	95291024	ENSG00000107438.8	PDLIM1	2.35857238799476e-17	0.79140709977257
chr10	95069496	95069497	ENSG00000138115.13	CYP2C8	2.35857238799476e-17	0.79140709977257
chr10	94501433	94501434	ENSG00000119969.14	HELLS	2.35857238799476e-17	0.79140709977257
chr10	94402503	94402504	ENSG00000108239.8	TBC1D12	2.35857238799476e-17	0.79140709977257
chr10	94362958	94362959	ENSG00000173145.11	NOC3L	2.35857238799476e-17	0.79140709977257
chr10	94030811	94030812	ENSG00000138193.15	PLCE1	2.35857238799476e-17	0.79140709977257
chr10	93961539	93961540	ENSG00000180764.13	PIPSL	2.35857238799476e-17	0.79140709977257
chr10	93893972	93893973	ENSG00000176273.14	SLC35G1	2.35857238799476e-17	0.79140709977257
chr10	93757808	93757809	ENSG00000108231.12	LGI1	2.35857238799476e-17	0.79140709977257
chr10	93702571	93702572	ENSG00000148690.11	FRA10AC1	2.35857238799476e-17	0.79140709977257
chr10	93612587	93612588	ENSG00000095464.9	PDE6C	2.35857238799476e-17	0.79140709977257
chr10	93601743	93601744	ENSG00000138207.13	RBP4	2.35857238799476e-17	0.79140709977257
chr10	93496631	93496632	ENSG00000138180.15	CEP55	2.35857238799476e-17	0.79140709977257
chr10	93482316	93482317	ENSG00000138119.16	MYOF	2.35857238799476e-17	0.79140709977257
chr10	92834712	92834713	ENSG00000138190.16	EXOC6	2.35857238799476e-17	0.79140709977257
chr10	92689950	92689951	ENSG00000152804.10	HHEX	2.35857238799476e-17	0.79140709977257
chr10	92593285	92593286	ENSG00000138160.5	KIF11	2.35857238799476e-17	0.79140709977257
chr10	92574075	92574076	ENSG00000119912.15	IDE	2.35857238799476e-17	0.79140709977257
chr10	92291162	92291163	ENSG00000198060.9	MARCHF5	2.35857238799476e-17	0.79140709977257
chr10	92291086	92291087	ENSG00000107864.14	CPEB3	2.35857238799476e-17	0.79140709977257
chr10	91923768	91923769	ENSG00000095564.13	BTAF1	2.35857238799476e-17	0.79140709977257
chr10	91909482	91909483	ENSG00000174721.9	FGFBP3	2.35857238799476e-17	0.79140709977257
